dataset,n_clusters,MF1,MF2,MF3,MF4,MF5,MF6,MF7,MF8,MF9,MF10,MF11,MF12,MF13,MF14,MF15,MF16,MF17,MF18,MF19,Ward_Agglomerative_Clustering,Complete_Agglomerative_Clustering,Average_Agglomerative_Clustering,Single_Agglomerative_Clustering,K_Means,Mini_Batch_K_Means,Spectral_Clustering
2,5,0.47497744065449277,0.0394902862686229,0.19872163009753846,0.11144374090843306,-1.145628942929521,0.006152709280470369,0.06239457661970473,0.16345644106732637,0.20299121271024434,0.11476489582161963,0.11466850873106395,0.16719947308390495,0.13182541084997348,0.03436199778309692,0.0021847740525952225,0.5995437677713699,0.39158861989750837,0.008867612331121785,0.0,3.0,2.0,4.0,5.0,6.0,7.0,1.0
2,6,0.47497744065449277,0.0394902862686229,0.19872163009753846,0.11144374090843306,-1.145628942929521,0.006152709280470369,0.06239457661970473,0.16345644106732637,0.20299121271024434,0.11476489582161963,0.11466850873106395,0.16719947308390495,0.13182541084997348,0.03436199778309692,0.0021847740525952225,0.5995437677713699,0.39158861989750837,0.008867612331121785,0.0,4.0,7.0,3.0,2.0,1.0,6.0,5.0
2,7,0.47497744065449277,0.0394902862686229,0.19872163009753846,0.11144374090843306,-1.145628942929521,0.006152709280470369,0.06239457661970473,0.16345644106732637,0.20299121271024434,0.11476489582161963,0.11466850873106395,0.16719947308390495,0.13182541084997348,0.03436199778309692,0.0021847740525952225,0.5995437677713699,0.39158861989750837,0.008867612331121785,0.0,2.0,7.0,3.0,1.0,4.0,5.0,6.0
2,8,0.47497744065449277,0.0394902862686229,0.19872163009753846,0.11144374090843306,-1.145628942929521,0.006152709280470369,0.06239457661970473,0.16345644106732637,0.20299121271024434,0.11476489582161963,0.11466850873106395,0.16719947308390495,0.13182541084997348,0.03436199778309692,0.0021847740525952225,0.5995437677713699,0.39158861989750837,0.008867612331121785,0.0,1.0,5.0,3.0,2.0,6.0,7.0,4.0
2,9,0.47497744065449277,0.0394902862686229,0.19872163009753846,0.11144374090843306,-1.145628942929521,0.006152709280470369,0.06239457661970473,0.16345644106732637,0.20299121271024434,0.11476489582161963,0.11466850873106395,0.16719947308390495,0.13182541084997348,0.03436199778309692,0.0021847740525952225,0.5995437677713699,0.39158861989750837,0.008867612331121785,0.0,1.0,6.0,2.0,3.0,5.0,7.0,4.0
2,10,0.47497744065449277,0.0394902862686229,0.19872163009753846,0.11144374090843306,-1.145628942929521,0.006152709280470369,0.06239457661970473,0.16345644106732637,0.20299121271024434,0.11476489582161963,0.11466850873106395,0.16719947308390495,0.13182541084997348,0.03436199778309692,0.0021847740525952225,0.5995437677713699,0.39158861989750837,0.008867612331121785,0.0,1.0,5.0,2.0,4.0,3.0,7.0,6.0
3,2,0.4143618427635951,0.11195919482643842,0.3346030406712384,0.11727222274983881,-1.7963142588917735,0.2966700302724521,0.20383451059535823,0.0,0.0,0.005045408678102927,0.033299697275479316,0.12714429868819374,0.19677093844601412,0.10797174571140263,0.029263370332996974,0.5469223007063572,0.4530776992936428,0.0,0.0,1.0,3.0,2.0,5.0,4.0,6.0,7.0
3,3,0.4143618427635951,0.11195919482643842,0.3346030406712384,0.11727222274983881,-1.7963142588917735,0.2966700302724521,0.20383451059535823,0.0,0.0,0.005045408678102927,0.033299697275479316,0.12714429868819374,0.19677093844601412,0.10797174571140263,0.029263370332996974,0.5469223007063572,0.4530776992936428,0.0,0.0,5.0,3.0,1.0,6.0,7.0,4.0,2.0
3,4,0.4143618427635951,0.11195919482643842,0.3346030406712384,0.11727222274983881,-1.7963142588917735,0.2966700302724521,0.20383451059535823,0.0,0.0,0.005045408678102927,0.033299697275479316,0.12714429868819374,0.19677093844601412,0.10797174571140263,0.029263370332996974,0.5469223007063572,0.4530776992936428,0.0,0.0,1.0,6.0,2.0,5.0,3.0,4.0,7.0
3,5,0.4143618427635951,0.11195919482643842,0.3346030406712384,0.11727222274983881,-1.7963142588917735,0.2966700302724521,0.20383451059535823,0.0,0.0,0.005045408678102927,0.033299697275479316,0.12714429868819374,0.19677093844601412,0.10797174571140263,0.029263370332996974,0.5469223007063572,0.4530776992936428,0.0,0.0,1.0,6.0,4.0,5.0,2.0,3.0,7.0
3,6,0.4143618427635951,0.11195919482643842,0.3346030406712384,0.11727222274983881,-1.7963142588917735,0.2966700302724521,0.20383451059535823,0.0,0.0,0.005045408678102927,0.033299697275479316,0.12714429868819374,0.19677093844601412,0.10797174571140263,0.029263370332996974,0.5469223007063572,0.4530776992936428,0.0,0.0,2.0,7.0,1.0,5.0,3.0,4.0,6.0
3,7,0.4143618427635951,0.11195919482643842,0.3346030406712384,0.11727222274983881,-1.7963142588917735,0.2966700302724521,0.20383451059535823,0.0,0.0,0.005045408678102927,0.033299697275479316,0.12714429868819374,0.19677093844601412,0.10797174571140263,0.029263370332996974,0.5469223007063572,0.4530776992936428,0.0,0.0,2.0,4.0,1.0,5.0,6.0,3.0,7.0
3,8,0.4143618427635951,0.11195919482643842,0.3346030406712384,0.11727222274983881,-1.7963142588917735,0.2966700302724521,0.20383451059535823,0.0,0.0,0.005045408678102927,0.033299697275479316,0.12714429868819374,0.19677093844601412,0.10797174571140263,0.029263370332996974,0.5469223007063572,0.4530776992936428,0.0,0.0,1.0,3.0,2.0,5.0,6.0,7.0,4.0
3,9,0.4143618427635951,0.11195919482643842,0.3346030406712384,0.11727222274983881,-1.7963142588917735,0.2966700302724521,0.20383451059535823,0.0,0.0,0.005045408678102927,0.033299697275479316,0.12714429868819374,0.19677093844601412,0.10797174571140263,0.029263370332996974,0.5469223007063572,0.4530776992936428,0.0,0.0,1.0,3.0,2.0,5.0,6.0,7.0,4.0
3,10,0.4143618427635951,0.11195919482643842,0.3346030406712384,0.11727222274983881,-1.7963142588917735,0.2966700302724521,0.20383451059535823,0.0,0.0,0.005045408678102927,0.033299697275479316,0.12714429868819374,0.19677093844601412,0.10797174571140263,0.029263370332996974,0.5469223007063572,0.4530776992936428,0.0,0.0,1.0,3.0,2.0,6.0,4.0,5.0,7.0
4,2,0.44104335493168734,0.1304198047229157,0.36113682271808795,0.03266238933387588,-1.9371133932155464,0.3729648378711178,0.12655630045149815,0.0005472704884389109,0.00027363524421945547,0.00027363524421945547,0.0012313585989875496,0.025037624846080176,0.21453003146805308,0.24066219729101107,0.017923108496374334,0.5114242714461623,0.48857572855383774,0.0,0.0,5.0,7.0,3.0,4.0,1.0,2.0,6.0
4,3,0.44104335493168734,0.1304198047229157,0.36113682271808795,0.03266238933387588,-1.9371133932155464,0.3729648378711178,0.12655630045149815,0.0005472704884389109,0.00027363524421945547,0.00027363524421945547,0.0012313585989875496,0.025037624846080176,0.21453003146805308,0.24066219729101107,0.017923108496374334,0.5114242714461623,0.48857572855383774,0.0,0.0,3.0,4.0,5.0,6.0,1.0,2.0,7.0
4,4,0.44104335493168734,0.1304198047229157,0.36113682271808795,0.03266238933387588,-1.9371133932155464,0.3729648378711178,0.12655630045149815,0.0005472704884389109,0.00027363524421945547,0.00027363524421945547,0.0012313585989875496,0.025037624846080176,0.21453003146805308,0.24066219729101107,0.017923108496374334,0.5114242714461623,0.48857572855383774,0.0,0.0,3.0,7.0,4.0,6.0,1.0,2.0,5.0
4,5,0.44104335493168734,0.1304198047229157,0.36113682271808795,0.03266238933387588,-1.9371133932155464,0.3729648378711178,0.12655630045149815,0.0005472704884389109,0.00027363524421945547,0.00027363524421945547,0.0012313585989875496,0.025037624846080176,0.21453003146805308,0.24066219729101107,0.017923108496374334,0.5114242714461623,0.48857572855383774,0.0,0.0,2.0,7.0,1.0,6.0,3.0,4.0,5.0
4,6,0.44104335493168734,0.1304198047229157,0.36113682271808795,0.03266238933387588,-1.9371133932155464,0.3729648378711178,0.12655630045149815,0.0005472704884389109,0.00027363524421945547,0.00027363524421945547,0.0012313585989875496,0.025037624846080176,0.21453003146805308,0.24066219729101107,0.017923108496374334,0.5114242714461623,0.48857572855383774,0.0,0.0,2.0,7.0,1.0,5.0,4.0,3.0,6.0
4,7,0.44104335493168734,0.1304198047229157,0.36113682271808795,0.03266238933387588,-1.9371133932155464,0.3729648378711178,0.12655630045149815,0.0005472704884389109,0.00027363524421945547,0.00027363524421945547,0.0012313585989875496,0.025037624846080176,0.21453003146805308,0.24066219729101107,0.017923108496374334,0.5114242714461623,0.48857572855383774,0.0,0.0,3.0,6.0,2.0,5.0,4.0,1.0,7.0
4,8,0.44104335493168734,0.1304198047229157,0.36113682271808795,0.03266238933387588,-1.9371133932155464,0.3729648378711178,0.12655630045149815,0.0005472704884389109,0.00027363524421945547,0.00027363524421945547,0.0012313585989875496,0.025037624846080176,0.21453003146805308,0.24066219729101107,0.017923108496374334,0.5114242714461623,0.48857572855383774,0.0,0.0,1.0,4.0,2.0,5.0,3.0,6.0,7.0
4,9,0.44104335493168734,0.1304198047229157,0.36113682271808795,0.03266238933387588,-1.9371133932155464,0.3729648378711178,0.12655630045149815,0.0005472704884389109,0.00027363524421945547,0.00027363524421945547,0.0012313585989875496,0.025037624846080176,0.21453003146805308,0.24066219729101107,0.017923108496374334,0.5114242714461623,0.48857572855383774,0.0,0.0,2.0,4.0,1.0,5.0,3.0,6.0,7.0
4,10,0.44104335493168734,0.1304198047229157,0.36113682271808795,0.03266238933387588,-1.9371133932155464,0.3729648378711178,0.12655630045149815,0.0005472704884389109,0.00027363524421945547,0.00027363524421945547,0.0012313585989875496,0.025037624846080176,0.21453003146805308,0.24066219729101107,0.017923108496374334,0.5114242714461623,0.48857572855383774,0.0,0.0,2.0,6.0,1.0,5.0,4.0,3.0,7.0
5,2,0.4676590901361932,0.04853812801335854,0.22031370364405056,0.19277794424547148,-1.4123395237994791,0.005515973339462192,0.067938404964376,0.27418984141576647,0.15435532061595036,0.025097678694552976,0.09515054010572283,0.18299241553665824,0.14116295104573662,0.0467938404964376,0.0068030337853367045,0.604964376005516,0.38984141576649045,0.005194208227993565,0.0,6.0,2.0,3.0,1.0,5.0,7.0,4.0
5,3,0.4676590901361932,0.04853812801335854,0.22031370364405056,0.19277794424547148,-1.4123395237994791,0.005515973339462192,0.067938404964376,0.27418984141576647,0.15435532061595036,0.025097678694552976,0.09515054010572283,0.18299241553665824,0.14116295104573662,0.0467938404964376,0.0068030337853367045,0.604964376005516,0.38984141576649045,0.005194208227993565,0.0,7.0,3.0,4.0,1.0,2.0,5.0,6.0
5,4,0.4676590901361932,0.04853812801335854,0.22031370364405056,0.19277794424547148,-1.4123395237994791,0.005515973339462192,0.067938404964376,0.27418984141576647,0.15435532061595036,0.025097678694552976,0.09515054010572283,0.18299241553665824,0.14116295104573662,0.0467938404964376,0.0068030337853367045,0.604964376005516,0.38984141576649045,0.005194208227993565,0.0,7.0,4.0,5.0,2.0,3.0,6.0,1.0
5,5,0.4676590901361932,0.04853812801335854,0.22031370364405056,0.19277794424547148,-1.4123395237994791,0.005515973339462192,0.067938404964376,0.27418984141576647,0.15435532061595036,0.025097678694552976,0.09515054010572283,0.18299241553665824,0.14116295104573662,0.0467938404964376,0.0068030337853367045,0.604964376005516,0.38984141576649045,0.005194208227993565,0.0,6.0,4.0,7.0,1.0,3.0,5.0,2.0
5,6,0.4676590901361932,0.04853812801335854,0.22031370364405056,0.19277794424547148,-1.4123395237994791,0.005515973339462192,0.067938404964376,0.27418984141576647,0.15435532061595036,0.025097678694552976,0.09515054010572283,0.18299241553665824,0.14116295104573662,0.0467938404964376,0.0068030337853367045,0.604964376005516,0.38984141576649045,0.005194208227993565,0.0,4.0,5.0,3.0,7.0,1.0,6.0,2.0
5,7,0.4676590901361932,0.04853812801335854,0.22031370364405056,0.19277794424547148,-1.4123395237994791,0.005515973339462192,0.067938404964376,0.27418984141576647,0.15435532061595036,0.025097678694552976,0.09515054010572283,0.18299241553665824,0.14116295104573662,0.0467938404964376,0.0068030337853367045,0.604964376005516,0.38984141576649045,0.005194208227993565,0.0,4.0,6.0,5.0,7.0,3.0,1.0,2.0
5,8,0.4676590901361932,0.04853812801335854,0.22031370364405056,0.19277794424547148,-1.4123395237994791,0.005515973339462192,0.067938404964376,0.27418984141576647,0.15435532061595036,0.025097678694552976,0.09515054010572283,0.18299241553665824,0.14116295104573662,0.0467938404964376,0.0068030337853367045,0.604964376005516,0.38984141576649045,0.005194208227993565,0.0,4.0,5.0,3.0,6.0,2.0,7.0,1.0
5,9,0.4676590901361932,0.04853812801335854,0.22031370364405056,0.19277794424547148,-1.4123395237994791,0.005515973339462192,0.067938404964376,0.27418984141576647,0.15435532061595036,0.025097678694552976,0.09515054010572283,0.18299241553665824,0.14116295104573662,0.0467938404964376,0.0068030337853367045,0.604964376005516,0.38984141576649045,0.005194208227993565,0.0,2.0,5.0,4.0,6.0,3.0,7.0,1.0
5,10,0.4676590901361932,0.04853812801335854,0.22031370364405056,0.19277794424547148,-1.4123395237994791,0.005515973339462192,0.067938404964376,0.27418984141576647,0.15435532061595036,0.025097678694552976,0.09515054010572283,0.18299241553665824,0.14116295104573662,0.0467938404964376,0.0068030337853367045,0.604964376005516,0.38984141576649045,0.005194208227993565,0.0,3.0,6.0,5.0,7.0,1.0,4.0,2.0
6,2,0.4512883967242506,0.044229625390868034,0.21030840542134313,0.2008879116333991,-1.4205973740232656,0.0030066983201959578,0.08476799665664433,0.27947202841852314,0.13308412950859638,0.04255813143566942,0.11390626995275188,0.19873231097851196,0.12112698947075144,0.021801465039876483,0.0015439802184790054,0.580536562148106,0.41415818251471426,0.00530525533717974,0.0,6.0,7.0,4.0,1.0,2.0,5.0,3.0
6,3,0.4512883967242506,0.044229625390868034,0.21030840542134313,0.2008879116333991,-1.4205973740232656,0.0030066983201959578,0.08476799665664433,0.27947202841852314,0.13308412950859638,0.04255813143566942,0.11390626995275188,0.19873231097851196,0.12112698947075144,0.021801465039876483,0.0015439802184790054,0.580536562148106,0.41415818251471426,0.00530525533717974,0.0,5.0,7.0,4.0,6.0,1.0,3.0,2.0
6,4,0.4512883967242506,0.044229625390868034,0.21030840542134313,0.2008879116333991,-1.4205973740232656,0.0030066983201959578,0.08476799665664433,0.27947202841852314,0.13308412950859638,0.04255813143566942,0.11390626995275188,0.19873231097851196,0.12112698947075144,0.021801465039876483,0.0015439802184790054,0.580536562148106,0.41415818251471426,0.00530525533717974,0.0,5.0,7.0,4.0,6.0,1.0,3.0,2.0
6,5,0.4512883967242506,0.044229625390868034,0.21030840542134313,0.2008879116333991,-1.4205973740232656,0.0030066983201959578,0.08476799665664433,0.27947202841852314,0.13308412950859638,0.04255813143566942,0.11390626995275188,0.19873231097851196,0.12112698947075144,0.021801465039876483,0.0015439802184790054,0.580536562148106,0.41415818251471426,0.00530525533717974,0.0,5.0,7.0,4.0,6.0,2.0,3.0,1.0
6,6,0.4512883967242506,0.044229625390868034,0.21030840542134313,0.2008879116333991,-1.4205973740232656,0.0030066983201959578,0.08476799665664433,0.27947202841852314,0.13308412950859638,0.04255813143566942,0.11390626995275188,0.19873231097851196,0.12112698947075144,0.021801465039876483,0.0015439802184790054,0.580536562148106,0.41415818251471426,0.00530525533717974,0.0,5.0,7.0,4.0,6.0,2.0,3.0,1.0
6,7,0.4512883967242506,0.044229625390868034,0.21030840542134313,0.2008879116333991,-1.4205973740232656,0.0030066983201959578,0.08476799665664433,0.27947202841852314,0.13308412950859638,0.04255813143566942,0.11390626995275188,0.19873231097851196,0.12112698947075144,0.021801465039876483,0.0015439802184790054,0.580536562148106,0.41415818251471426,0.00530525533717974,0.0,4.0,7.0,5.0,6.0,1.0,2.0,3.0
6,8,0.4512883967242506,0.044229625390868034,0.21030840542134313,0.2008879116333991,-1.4205973740232656,0.0030066983201959578,0.08476799665664433,0.27947202841852314,0.13308412950859638,0.04255813143566942,0.11390626995275188,0.19873231097851196,0.12112698947075144,0.021801465039876483,0.0015439802184790054,0.580536562148106,0.41415818251471426,0.00530525533717974,0.0,3.0,7.0,5.0,6.0,2.0,1.0,4.0
6,9,0.4512883967242506,0.044229625390868034,0.21030840542134313,0.2008879116333991,-1.4205973740232656,0.0030066983201959578,0.08476799665664433,0.27947202841852314,0.13308412950859638,0.04255813143566942,0.11390626995275188,0.19873231097851196,0.12112698947075144,0.021801465039876483,0.0015439802184790054,0.580536562148106,0.41415818251471426,0.00530525533717974,0.0,3.0,7.0,5.0,6.0,2.0,1.0,4.0
6,10,0.4512883967242506,0.044229625390868034,0.21030840542134313,0.2008879116333991,-1.4205973740232656,0.0030066983201959578,0.08476799665664433,0.27947202841852314,0.13308412950859638,0.04255813143566942,0.11390626995275188,0.19873231097851196,0.12112698947075144,0.021801465039876483,0.0015439802184790054,0.580536562148106,0.41415818251471426,0.00530525533717974,0.0,3.0,7.0,4.0,6.0,1.0,2.0,5.0
7,2,0.4922252138088928,0.04885753621958956,0.22103740909536007,-0.5992609062566289,-0.6589357974830521,0.08155735462336397,0.060190891111811744,0.07347978914948447,0.07816998845689838,0.09927327967397903,0.21304448654043082,0.2321362033878873,0.13048134473225476,0.030303898858457603,0.0013627634654319284,0.6413534872934684,0.32617209383525414,0.03247441887127748,0.0,6.0,3.0,7.0,5.0,1.0,4.0,2.0
7,3,0.4922252138088928,0.04885753621958956,0.22103740909536007,-0.5992609062566289,-0.6589357974830521,0.08155735462336397,0.060190891111811744,0.07347978914948447,0.07816998845689838,0.09927327967397903,0.21304448654043082,0.2321362033878873,0.13048134473225476,0.030303898858457603,0.0013627634654319284,0.6413534872934684,0.32617209383525414,0.03247441887127748,0.0,4.0,6.0,7.0,5.0,1.0,2.0,3.0
7,4,0.4922252138088928,0.04885753621958956,0.22103740909536007,-0.5992609062566289,-0.6589357974830521,0.08155735462336397,0.060190891111811744,0.07347978914948447,0.07816998845689838,0.09927327967397903,0.21304448654043082,0.2321362033878873,0.13048134473225476,0.030303898858457603,0.0013627634654319284,0.6413534872934684,0.32617209383525414,0.03247441887127748,0.0,4.0,7.0,6.0,5.0,1.0,2.0,3.0
7,5,0.4922252138088928,0.04885753621958956,0.22103740909536007,-0.5992609062566289,-0.6589357974830521,0.08155735462336397,0.060190891111811744,0.07347978914948447,0.07816998845689838,0.09927327967397903,0.21304448654043082,0.2321362033878873,0.13048134473225476,0.030303898858457603,0.0013627634654319284,0.6413534872934684,0.32617209383525414,0.03247441887127748,0.0,6.0,7.0,4.0,5.0,2.0,3.0,1.0
7,6,0.4922252138088928,0.04885753621958956,0.22103740909536007,-0.5992609062566289,-0.6589357974830521,0.08155735462336397,0.060190891111811744,0.07347978914948447,0.07816998845689838,0.09927327967397903,0.21304448654043082,0.2321362033878873,0.13048134473225476,0.030303898858457603,0.0013627634654319284,0.6413534872934684,0.32617209383525414,0.03247441887127748,0.0,4.0,7.0,5.0,6.0,1.0,3.0,2.0
7,7,0.4922252138088928,0.04885753621958956,0.22103740909536007,-0.5992609062566289,-0.6589357974830521,0.08155735462336397,0.060190891111811744,0.07347978914948447,0.07816998845689838,0.09927327967397903,0.21304448654043082,0.2321362033878873,0.13048134473225476,0.030303898858457603,0.0013627634654319284,0.6413534872934684,0.32617209383525414,0.03247441887127748,0.0,4.0,6.0,7.0,5.0,1.0,3.0,2.0
7,8,0.4922252138088928,0.04885753621958956,0.22103740909536007,-0.5992609062566289,-0.6589357974830521,0.08155735462336397,0.060190891111811744,0.07347978914948447,0.07816998845689838,0.09927327967397903,0.21304448654043082,0.2321362033878873,0.13048134473225476,0.030303898858457603,0.0013627634654319284,0.6413534872934684,0.32617209383525414,0.03247441887127748,0.0,6.0,7.0,4.0,5.0,1.0,3.0,2.0
7,9,0.4922252138088928,0.04885753621958956,0.22103740909536007,-0.5992609062566289,-0.6589357974830521,0.08155735462336397,0.060190891111811744,0.07347978914948447,0.07816998845689838,0.09927327967397903,0.21304448654043082,0.2321362033878873,0.13048134473225476,0.030303898858457603,0.0013627634654319284,0.6413534872934684,0.32617209383525414,0.03247441887127748,0.0,6.0,7.0,4.0,5.0,1.0,3.0,2.0
7,10,0.4922252138088928,0.04885753621958956,0.22103740909536007,-0.5992609062566289,-0.6589357974830521,0.08155735462336397,0.060190891111811744,0.07347978914948447,0.07816998845689838,0.09927327967397903,0.21304448654043082,0.2321362033878873,0.13048134473225476,0.030303898858457603,0.0013627634654319284,0.6413534872934684,0.32617209383525414,0.03247441887127748,0.0,4.0,6.0,7.0,5.0,1.0,3.0,2.0
8,2,0.5016579708654215,0.04231383078263579,0.20570325904719106,-0.036481092236442116,-1.0490838436783931,0.011360708633402446,0.05920818559913629,0.12387589100590118,0.16166312922499357,0.15653486118097387,0.1099142425989768,0.15837514875657902,0.15259664576917886,0.0626924634089487,0.003778723821909237,0.6036265933823258,0.38539302408323006,0.010980382534444048,0.0,5.0,6.0,2.0,7.0,4.0,3.0,1.0
8,3,0.5016579708654215,0.04231383078263579,0.20570325904719106,-0.036481092236442116,-1.0490838436783931,0.011360708633402446,0.05920818559913629,0.12387589100590118,0.16166312922499357,0.15653486118097387,0.1099142425989768,0.15837514875657902,0.15259664576917886,0.0626924634089487,0.003778723821909237,0.6036265933823258,0.38539302408323006,0.010980382534444048,0.0,5.0,7.0,4.0,6.0,1.0,3.0,2.0
8,4,0.5016579708654215,0.04231383078263579,0.20570325904719106,-0.036481092236442116,-1.0490838436783931,0.011360708633402446,0.05920818559913629,0.12387589100590118,0.16166312922499357,0.15653486118097387,0.1099142425989768,0.15837514875657902,0.15259664576917886,0.0626924634089487,0.003778723821909237,0.6036265933823258,0.38539302408323006,0.010980382534444048,0.0,5.0,7.0,4.0,6.0,1.0,3.0,2.0
8,5,0.5016579708654215,0.04231383078263579,0.20570325904719106,-0.036481092236442116,-1.0490838436783931,0.011360708633402446,0.05920818559913629,0.12387589100590118,0.16166312922499357,0.15653486118097387,0.1099142425989768,0.15837514875657902,0.15259664576917886,0.0626924634089487,0.003778723821909237,0.6036265933823258,0.38539302408323006,0.010980382534444048,0.0,4.0,7.0,5.0,6.0,1.0,3.0,2.0
8,6,0.5016579708654215,0.04231383078263579,0.20570325904719106,-0.036481092236442116,-1.0490838436783931,0.011360708633402446,0.05920818559913629,0.12387589100590118,0.16166312922499357,0.15653486118097387,0.1099142425989768,0.15837514875657902,0.15259664576917886,0.0626924634089487,0.003778723821909237,0.6036265933823258,0.38539302408323006,0.010980382534444048,0.0,1.0,3.0,6.0,7.0,5.0,2.0,4.0
