dataset,n_clusters,MF1,MF2,MF3,MF4,MF5,MF6,MF7,MF8,MF9,MF10,MF11,MF12,MF13,MF14,MF15,MF16,MF17,MF18,MF19,Ward_Agglomerative_Clustering,Complete_Agglomerative_Clustering,Average_Agglomerative_Clustering,Single_Agglomerative_Clustering,K_Means,Mini_Batch_K_Means,Spectral_Clustering
2,3,0.5384437026470629,0.021558755708092115,0.14682900159059897,-0.36001072765397907,0.39282946907364913,0.00796812749003984,0.0014458295848862614,0.03849119650430536,0.13918519470505075,0.19290579617015807,0.2610204343914664,0.22529237887161033,0.1078267574861843,0.02428993702608919,0.0015743477702094845,0.6654671636036499,0.3058732810692713,0.020659298290708134,0.008000257036370646,6.0,5.0,2.0,4.0,1.0,7.0,3.0
2,4,0.5384437026470629,0.021558755708092115,0.14682900159059897,-0.36001072765397907,0.39282946907364913,0.00796812749003984,0.0014458295848862614,0.03849119650430536,0.13918519470505075,0.19290579617015807,0.2610204343914664,0.22529237887161033,0.1078267574861843,0.02428993702608919,0.0015743477702094845,0.6654671636036499,0.3058732810692713,0.020659298290708134,0.008000257036370646,2.0,7.0,4.0,6.0,1.0,5.0,3.0
2,5,0.5384437026470629,0.021558755708092115,0.14682900159059897,-0.36001072765397907,0.39282946907364913,0.00796812749003984,0.0014458295848862614,0.03849119650430536,0.13918519470505075,0.19290579617015807,0.2610204343914664,0.22529237887161033,0.1078267574861843,0.02428993702608919,0.0015743477702094845,0.6654671636036499,0.3058732810692713,0.020659298290708134,0.008000257036370646,3.0,2.0,4.0,5.0,6.0,7.0,1.0
2,6,0.5384437026470629,0.021558755708092115,0.14682900159059897,-0.36001072765397907,0.39282946907364913,0.00796812749003984,0.0014458295848862614,0.03849119650430536,0.13918519470505075,0.19290579617015807,0.2610204343914664,0.22529237887161033,0.1078267574861843,0.02428993702608919,0.0015743477702094845,0.6654671636036499,0.3058732810692713,0.020659298290708134,0.008000257036370646,5.0,7.0,4.0,3.0,2.0,6.0,1.0
2,7,0.5384437026470629,0.021558755708092115,0.14682900159059897,-0.36001072765397907,0.39282946907364913,0.00796812749003984,0.0014458295848862614,0.03849119650430536,0.13918519470505075,0.19290579617015807,0.2610204343914664,0.22529237887161033,0.1078267574861843,0.02428993702608919,0.0015743477702094845,0.6654671636036499,0.3058732810692713,0.020659298290708134,0.008000257036370646,2.0,7.0,3.0,1.0,4.0,5.0,6.0
2,8,0.5384437026470629,0.021558755708092115,0.14682900159059897,-0.36001072765397907,0.39282946907364913,0.00796812749003984,0.0014458295848862614,0.03849119650430536,0.13918519470505075,0.19290579617015807,0.2610204343914664,0.22529237887161033,0.1078267574861843,0.02428993702608919,0.0015743477702094845,0.6654671636036499,0.3058732810692713,0.020659298290708134,0.008000257036370646,1.0,5.0,3.0,2.0,6.0,7.0,4.0
2,9,0.5384437026470629,0.021558755708092115,0.14682900159059897,-0.36001072765397907,0.39282946907364913,0.00796812749003984,0.0014458295848862614,0.03849119650430536,0.13918519470505075,0.19290579617015807,0.2610204343914664,0.22529237887161033,0.1078267574861843,0.02428993702608919,0.0015743477702094845,0.6654671636036499,0.3058732810692713,0.020659298290708134,0.008000257036370646,1.0,6.0,2.0,3.0,5.0,7.0,4.0
2,10,0.5384437026470629,0.021558755708092115,0.14682900159059897,-0.36001072765397907,0.39282946907364913,0.00796812749003984,0.0014458295848862614,0.03849119650430536,0.13918519470505075,0.19290579617015807,0.2610204343914664,0.22529237887161033,0.1078267574861843,0.02428993702608919,0.0015743477702094845,0.6654671636036499,0.3058732810692713,0.020659298290708134,0.008000257036370646,1.0,5.0,2.0,4.0,3.0,7.0,6.0
3,2,0.6905403302227819,0.04093757283705903,0.2023303556984444,-2.239995316704958,5.481252615616382,0.06060606060606061,0.0,0.0,0.0,0.014141414141414142,0.07676767676767676,0.2545454545454545,0.3414141414141414,0.19393939393939394,0.05858585858585859,0.8686868686868687,0.0707070707070707,0.0,0.06060606060606061,1.0,3.0,2.0,5.0,4.0,6.0,7.0
3,3,0.6905403302227819,0.04093757283705903,0.2023303556984444,-2.239995316704958,5.481252615616382,0.06060606060606061,0.0,0.0,0.0,0.014141414141414142,0.07676767676767676,0.2545454545454545,0.3414141414141414,0.19393939393939394,0.05858585858585859,0.8686868686868687,0.0707070707070707,0.0,0.06060606060606061,5.0,3.0,1.0,6.0,7.0,4.0,2.0
3,4,0.6905403302227819,0.04093757283705903,0.2023303556984444,-2.239995316704958,5.481252615616382,0.06060606060606061,0.0,0.0,0.0,0.014141414141414142,0.07676767676767676,0.2545454545454545,0.3414141414141414,0.19393939393939394,0.05858585858585859,0.8686868686868687,0.0707070707070707,0.0,0.06060606060606061,1.0,6.0,2.0,5.0,3.0,4.0,7.0
3,5,0.6905403302227819,0.04093757283705903,0.2023303556984444,-2.239995316704958,5.481252615616382,0.06060606060606061,0.0,0.0,0.0,0.014141414141414142,0.07676767676767676,0.2545454545454545,0.3414141414141414,0.19393939393939394,0.05858585858585859,0.8686868686868687,0.0707070707070707,0.0,0.06060606060606061,1.0,6.0,3.0,5.0,2.0,4.0,7.0
3,6,0.6905403302227819,0.04093757283705903,0.2023303556984444,-2.239995316704958,5.481252615616382,0.06060606060606061,0.0,0.0,0.0,0.014141414141414142,0.07676767676767676,0.2545454545454545,0.3414141414141414,0.19393939393939394,0.05858585858585859,0.8686868686868687,0.0707070707070707,0.0,0.06060606060606061,2.0,7.0,1.0,5.0,3.0,4.0,6.0
3,7,0.6905403302227819,0.04093757283705903,0.2023303556984444,-2.239995316704958,5.481252615616382,0.06060606060606061,0.0,0.0,0.0,0.014141414141414142,0.07676767676767676,0.2545454545454545,0.3414141414141414,0.19393939393939394,0.05858585858585859,0.8686868686868687,0.0707070707070707,0.0,0.06060606060606061,2.0,4.0,1.0,6.0,7.0,3.0,5.0
3,8,0.6905403302227819,0.04093757283705903,0.2023303556984444,-2.239995316704958,5.481252615616382,0.06060606060606061,0.0,0.0,0.0,0.014141414141414142,0.07676767676767676,0.2545454545454545,0.3414141414141414,0.19393939393939394,0.05858585858585859,0.8686868686868687,0.0707070707070707,0.0,0.06060606060606061,1.0,3.0,2.0,5.0,6.0,7.0,4.0
3,9,0.6905403302227819,0.04093757283705903,0.2023303556984444,-2.239995316704958,5.481252615616382,0.06060606060606061,0.0,0.0,0.0,0.014141414141414142,0.07676767676767676,0.2545454545454545,0.3414141414141414,0.19393939393939394,0.05858585858585859,0.8686868686868687,0.0707070707070707,0.0,0.06060606060606061,1.0,3.0,2.0,5.0,6.0,7.0,4.0
3,10,0.6905403302227819,0.04093757283705903,0.2023303556984444,-2.239995316704958,5.481252615616382,0.06060606060606061,0.0,0.0,0.0,0.014141414141414142,0.07676767676767676,0.2545454545454545,0.3414141414141414,0.19393939393939394,0.05858585858585859,0.8686868686868687,0.0707070707070707,0.0,0.06060606060606061,1.0,3.0,2.0,6.0,4.0,5.0,7.0
4,2,0.7641530476939068,0.017989481931406426,0.13412487439474613,-4.21469895489721,21.498202489725138,0.022988505747126436,0.0,0.0002736726874657909,0.0005473453749315818,0.0002736726874657909,0.004378762999452655,0.09304871373836891,0.4802955665024631,0.373015873015873,0.025177887246852763,0.9378762999452654,0.03804050355774494,0.0005473453749315818,0.02353585112205802,5.0,7.0,3.0,4.0,1.0,2.0,6.0
4,3,0.7641530476939068,0.017989481931406426,0.13412487439474613,-4.21469895489721,21.498202489725138,0.022988505747126436,0.0,0.0002736726874657909,0.0005473453749315818,0.0002736726874657909,0.004378762999452655,0.09304871373836891,0.4802955665024631,0.373015873015873,0.025177887246852763,0.9378762999452654,0.03804050355774494,0.0005473453749315818,0.02353585112205802,3.0,4.0,5.0,6.0,1.0,2.0,7.0
4,4,0.7641530476939068,0.017989481931406426,0.13412487439474613,-4.21469895489721,21.498202489725138,0.022988505747126436,0.0,0.0002736726874657909,0.0005473453749315818,0.0002736726874657909,0.004378762999452655,0.09304871373836891,0.4802955665024631,0.373015873015873,0.025177887246852763,0.9378762999452654,0.03804050355774494,0.0005473453749315818,0.02353585112205802,3.0,7.0,4.0,6.0,1.0,2.0,5.0
4,5,0.7641530476939068,0.017989481931406426,0.13412487439474613,-4.21469895489721,21.498202489725138,0.022988505747126436,0.0,0.0002736726874657909,0.0005473453749315818,0.0002736726874657909,0.004378762999452655,0.09304871373836891,0.4802955665024631,0.373015873015873,0.025177887246852763,0.9378762999452654,0.03804050355774494,0.0005473453749315818,0.02353585112205802,2.0,7.0,1.0,6.0,3.0,4.0,5.0
4,6,0.7641530476939068,0.017989481931406426,0.13412487439474613,-4.21469895489721,21.498202489725138,0.022988505747126436,0.0,0.0002736726874657909,0.0005473453749315818,0.0002736726874657909,0.004378762999452655,0.09304871373836891,0.4802955665024631,0.373015873015873,0.025177887246852763,0.9378762999452654,0.03804050355774494,0.0005473453749315818,0.02353585112205802,2.0,7.0,1.0,5.0,4.0,3.0,6.0
4,7,0.7641530476939068,0.017989481931406426,0.13412487439474613,-4.21469895489721,21.498202489725138,0.022988505747126436,0.0,0.0002736726874657909,0.0005473453749315818,0.0002736726874657909,0.004378762999452655,0.09304871373836891,0.4802955665024631,0.373015873015873,0.025177887246852763,0.9378762999452654,0.03804050355774494,0.0005473453749315818,0.02353585112205802,3.0,6.0,2.0,5.0,4.0,1.0,7.0
4,8,0.7641530476939068,0.017989481931406426,0.13412487439474613,-4.21469895489721,21.498202489725138,0.022988505747126436,0.0,0.0002736726874657909,0.0005473453749315818,0.0002736726874657909,0.004378762999452655,0.09304871373836891,0.4802955665024631,0.373015873015873,0.025177887246852763,0.9378762999452654,0.03804050355774494,0.0005473453749315818,0.02353585112205802,1.0,5.0,2.0,6.0,3.0,7.0,4.0
4,9,0.7641530476939068,0.017989481931406426,0.13412487439474613,-4.21469895489721,21.498202489725138,0.022988505747126436,0.0,0.0002736726874657909,0.0005473453749315818,0.0002736726874657909,0.004378762999452655,0.09304871373836891,0.4802955665024631,0.373015873015873,0.025177887246852763,0.9378762999452654,0.03804050355774494,0.0005473453749315818,0.02353585112205802,2.0,4.0,1.0,5.0,3.0,6.0,7.0
4,10,0.7641530476939068,0.017989481931406426,0.13412487439474613,-4.21469895489721,21.498202489725138,0.022988505747126436,0.0,0.0002736726874657909,0.0005473453749315818,0.0002736726874657909,0.004378762999452655,0.09304871373836891,0.4802955665024631,0.373015873015873,0.025177887246852763,0.9378762999452654,0.03804050355774494,0.0005473453749315818,0.02353585112205802,2.0,6.0,1.0,5.0,4.0,3.0,7.0
5,2,0.5837841130888256,0.021418452509531387,0.1463504441726481,-0.7986275568646318,2.316181926892714,0.0136986301369863,0.0027581134503999265,0.009745334191413074,0.05654132573319849,0.1610738255033557,0.28417762250620576,0.2728693573595661,0.1432380251907695,0.049370230762158684,0.006527535165946493,0.7329226808862738,0.22910729061322055,0.023535901443412707,0.014434127057092948,6.0,2.0,3.0,1.0,5.0,7.0,4.0
5,3,0.5837841130888256,0.021418452509531387,0.1463504441726481,-0.7986275568646318,2.316181926892714,0.0136986301369863,0.0027581134503999265,0.009745334191413074,0.05654132573319849,0.1610738255033557,0.28417762250620576,0.2728693573595661,0.1432380251907695,0.049370230762158684,0.006527535165946493,0.7329226808862738,0.22910729061322055,0.023535901443412707,0.014434127057092948,7.0,3.0,4.0,1.0,2.0,5.0,6.0
5,4,0.5837841130888256,0.021418452509531387,0.1463504441726481,-0.7986275568646318,2.316181926892714,0.0136986301369863,0.0027581134503999265,0.009745334191413074,0.05654132573319849,0.1610738255033557,0.28417762250620576,0.2728693573595661,0.1432380251907695,0.049370230762158684,0.006527535165946493,0.7329226808862738,0.22910729061322055,0.023535901443412707,0.014434127057092948,7.0,4.0,5.0,2.0,3.0,6.0,1.0
5,5,0.5837841130888256,0.021418452509531387,0.1463504441726481,-0.7986275568646318,2.316181926892714,0.0136986301369863,0.0027581134503999265,0.009745334191413074,0.05654132573319849,0.1610738255033557,0.28417762250620576,0.2728693573595661,0.1432380251907695,0.049370230762158684,0.006527535165946493,0.7329226808862738,0.22910729061322055,0.023535901443412707,0.014434127057092948,6.0,4.0,7.0,1.0,3.0,5.0,2.0
5,6,0.5837841130888256,0.021418452509531387,0.1463504441726481,-0.7986275568646318,2.316181926892714,0.0136986301369863,0.0027581134503999265,0.009745334191413074,0.05654132573319849,0.1610738255033557,0.28417762250620576,0.2728693573595661,0.1432380251907695,0.049370230762158684,0.006527535165946493,0.7329226808862738,0.22910729061322055,0.023535901443412707,0.014434127057092948,4.0,5.0,3.0,7.0,1.0,6.0,2.0
5,7,0.5837841130888256,0.021418452509531387,0.1463504441726481,-0.7986275568646318,2.316181926892714,0.0136986301369863,0.0027581134503999265,0.009745334191413074,0.05654132573319849,0.1610738255033557,0.28417762250620576,0.2728693573595661,0.1432380251907695,0.049370230762158684,0.006527535165946493,0.7329226808862738,0.22910729061322055,0.023535901443412707,0.014434127057092948,4.0,6.0,5.0,7.0,3.0,1.0,2.0
5,8,0.5837841130888256,0.021418452509531387,0.1463504441726481,-0.7986275568646318,2.316181926892714,0.0136986301369863,0.0027581134503999265,0.009745334191413074,0.05654132573319849,0.1610738255033557,0.28417762250620576,0.2728693573595661,0.1432380251907695,0.049370230762158684,0.006527535165946493,0.7329226808862738,0.22910729061322055,0.023535901443412707,0.014434127057092948,4.0,5.0,3.0,6.0,2.0,7.0,1.0
5,9,0.5837841130888256,0.021418452509531387,0.1463504441726481,-0.7986275568646318,2.316181926892714,0.0136986301369863,0.0027581134503999265,0.009745334191413074,0.05654132573319849,0.1610738255033557,0.28417762250620576,0.2728693573595661,0.1432380251907695,0.049370230762158684,0.006527535165946493,0.7329226808862738,0.22910729061322055,0.023535901443412707,0.014434127057092948,2.0,5.0,4.0,6.0,3.0,7.0,1.0
5,10,0.5837841130888256,0.021418452509531387,0.1463504441726481,-0.7986275568646318,2.316181926892714,0.0136986301369863,0.0027581134503999265,0.009745334191413074,0.05654132573319849,0.1610738255033557,0.28417762250620576,0.2728693573595661,0.1432380251907695,0.049370230762158684,0.006527535165946493,0.7329226808862738,0.22910729061322055,0.023535901443412707,0.014434127057092948,4.0,5.0,6.0,7.0,1.0,3.0,2.0
6,2,0.5614557722499529,0.019916465382723007,0.14112570773152214,-0.9101951586510346,2.2793973129436615,0.012793127466914326,0.007360111446482471,0.018435105641978176,0.05381936382632923,0.17538890178778732,0.2907127931274669,0.3104248897144184,0.10722080334339447,0.02226607847689807,0.0015788251683306245,0.7414905967030415,0.22386812166241002,0.021778500116090085,0.012862781518458323,6.0,7.0,4.0,1.0,2.0,5.0,3.0
6,3,0.5614557722499529,0.019916465382723007,0.14112570773152214,-0.9101951586510346,2.2793973129436615,0.012793127466914326,0.007360111446482471,0.018435105641978176,0.05381936382632923,0.17538890178778732,0.2907127931274669,0.3104248897144184,0.10722080334339447,0.02226607847689807,0.0015788251683306245,0.7414905967030415,0.22386812166241002,0.021778500116090085,0.012862781518458323,5.0,7.0,4.0,6.0,1.0,3.0,2.0
6,4,0.5614557722499529,0.019916465382723007,0.14112570773152214,-0.9101951586510346,2.2793973129436615,0.012793127466914326,0.007360111446482471,0.018435105641978176,0.05381936382632923,0.17538890178778732,0.2907127931274669,0.3104248897144184,0.10722080334339447,0.02226607847689807,0.0015788251683306245,0.7414905967030415,0.22386812166241002,0.021778500116090085,0.012862781518458323,5.0,7.0,4.0,6.0,1.0,3.0,2.0
6,5,0.5614557722499529,0.019916465382723007,0.14112570773152214,-0.9101951586510346,2.2793973129436615,0.012793127466914326,0.007360111446482471,0.018435105641978176,0.05381936382632923,0.17538890178778732,0.2907127931274669,0.3104248897144184,0.10722080334339447,0.02226607847689807,0.0015788251683306245,0.7414905967030415,0.22386812166241002,0.021778500116090085,0.012862781518458323,5.0,7.0,4.0,6.0,2.0,3.0,1.0
6,6,0.5614557722499529,0.019916465382723007,0.14112570773152214,-0.9101951586510346,2.2793973129436615,0.012793127466914326,0.007360111446482471,0.018435105641978176,0.05381936382632923,0.17538890178778732,0.2907127931274669,0.3104248897144184,0.10722080334339447,0.02226607847689807,0.0015788251683306245,0.7414905967030415,0.22386812166241002,0.021778500116090085,0.012862781518458323,5.0,7.0,4.0,6.0,2.0,3.0,1.0
6,7,0.5614557722499529,0.019916465382723007,0.14112570773152214,-0.9101951586510346,2.2793973129436615,0.012793127466914326,0.007360111446482471,0.018435105641978176,0.05381936382632923,0.17538890178778732,0.2907127931274669,0.3104248897144184,0.10722080334339447,0.02226607847689807,0.0015788251683306245,0.7414905967030415,0.22386812166241002,0.021778500116090085,0.012862781518458323,3.0,7.0,5.0,6.0,1.0,2.0,4.0
6,8,0.5614557722499529,0.019916465382723007,0.14112570773152214,-0.9101951586510346,2.2793973129436615,0.012793127466914326,0.007360111446482471,0.018435105641978176,0.05381936382632923,0.17538890178778732,0.2907127931274669,0.3104248897144184,0.10722080334339447,0.02226607847689807,0.0015788251683306245,0.7414905967030415,0.22386812166241002,0.021778500116090085,0.012862781518458323,3.0,7.0,4.0,6.0,2.0,1.0,5.0
6,9,0.5614557722499529,0.019916465382723007,0.14112570773152214,-0.9101951586510346,2.2793973129436615,0.012793127466914326,0.007360111446482471,0.018435105641978176,0.05381936382632923,0.17538890178778732,0.2907127931274669,0.3104248897144184,0.10722080334339447,0.02226607847689807,0.0015788251683306245,0.7414905967030415,0.22386812166241002,0.021778500116090085,0.012862781518458323,3.0,7.0,4.0,6.0,2.0,1.0,5.0
6,10,0.5614557722499529,0.019916465382723007,0.14112570773152214,-0.9101951586510346,2.2793973129436615,0.012793127466914326,0.007360111446482471,0.018435105641978176,0.05381936382632923,0.17538890178778732,0.2907127931274669,0.3104248897144184,0.10722080334339447,0.02226607847689807,0.0015788251683306245,0.7414905967030415,0.22386812166241002,0.021778500116090085,0.012862781518458323,3.0,7.0,4.0,6.0,1.0,2.0,5.0
7,2,0.47570466287513036,0.023050072650532678,0.1518225037684884,-0.11788924768667775,-0.28592869100741414,0.00322061191626409,0.03476489011876658,0.081020798482456,0.2127792630114285,0.21363913512499413,0.2574509221477,0.1343485035619551,0.049789201048522844,0.012204972666489481,0.0007817019214233228,0.6600430457191397,0.31134145261062385,0.025066574946974552,0.0035489267232618857,6.0,3.0,7.0,5.0,1.0,4.0,2.0
7,3,0.47570466287513036,0.023050072650532678,0.1518225037684884,-0.11788924768667775,-0.28592869100741414,0.00322061191626409,0.03476489011876658,0.081020798482456,0.2127792630114285,0.21363913512499413,0.2574509221477,0.1343485035619551,0.049789201048522844,0.012204972666489481,0.0007817019214233228,0.6600430457191397,0.31134145261062385,0.025066574946974552,0.0035489267232618857,4.0,6.0,7.0,5.0,1.0,2.0,3.0
7,4,0.47570466287513036,0.023050072650532678,0.1518225037684884,-0.11788924768667775,-0.28592869100741414,0.00322061191626409,0.03476489011876658,0.081020798482456,0.2127792630114285,0.21363913512499413,0.2574509221477,0.1343485035619551,0.049789201048522844,0.012204972666489481,0.0007817019214233228,0.6600430457191397,0.31134145261062385,0.025066574946974552,0.0035489267232618857,4.0,7.0,6.0,5.0,1.0,2.0,3.0
7,5,0.47570466287513036,0.023050072650532678,0.1518225037684884,-0.11788924768667775,-0.28592869100741414,0.00322061191626409,0.03476489011876658,0.081020798482456,0.2127792630114285,0.21363913512499413,0.2574509221477,0.1343485035619551,0.049789201048522844,0.012204972666489481,0.0007817019214233228,0.6600430457191397,0.31134145261062385,0.025066574946974552,0.0035489267232618857,6.0,7.0,4.0,5.0,2.0,3.0,1.0
7,6,0.47570466287513036,0.023050072650532678,0.1518225037684884,-0.11788924768667775,-0.28592869100741414,0.00322061191626409,0.03476489011876658,0.081020798482456,0.2127792630114285,0.21363913512499413,0.2574509221477,0.1343485035619551,0.049789201048522844,0.012204972666489481,0.0007817019214233228,0.6600430457191397,0.31134145261062385,0.025066574946974552,0.0035489267232618857,4.0,7.0,5.0,6.0,1.0,2.0,3.0
7,7,0.47570466287513036,0.023050072650532678,0.1518225037684884,-0.11788924768667775,-0.28592869100741414,0.00322061191626409,0.03476489011876658,0.081020798482456,0.2127792630114285,0.21363913512499413,0.2574509221477,0.1343485035619551,0.049789201048522844,0.012204972666489481,0.0007817019214233228,0.6600430457191397,0.31134145261062385,0.025066574946974552,0.0035489267232618857,4.0,6.0,7.0,5.0,1.0,3.0,2.0
7,8,0.47570466287513036,0.023050072650532678,0.1518225037684884,-0.11788924768667775,-0.28592869100741414,0.00322061191626409,0.03476489011876658,0.081020798482456,0.2127792630114285,0.21363913512499413,0.2574509221477,0.1343485035619551,0.049789201048522844,0.012204972666489481,0.0007817019214233228,0.6600430457191397,0.31134145261062385,0.025066574946974552,0.0035489267232618857,6.0,7.0,4.0,5.0,1.0,3.0,2.0
7,9,0.47570466287513036,0.023050072650532678,0.1518225037684884,-0.11788924768667775,-0.28592869100741414,0.00322061191626409,0.03476489011876658,0.081020798482456,0.2127792630114285,0.21363913512499413,0.2574509221477,0.1343485035619551,0.049789201048522844,0.012204972666489481,0.0007817019214233228,0.6600430457191397,0.31134145261062385,0.025066574946974552,0.0035489267232618857,6.0,7.0,4.0,5.0,1.0,3.0,2.0
7,10,0.47570466287513036,0.023050072650532678,0.1518225037684884,-0.11788924768667775,-0.28592869100741414,0.00322061191626409,0.03476489011876658,0.081020798482456,0.2127792630114285,0.21363913512499413,0.2574509221477,0.1343485035619551,0.049789201048522844,0.012204972666489481,0.0007817019214233228,0.6600430457191397,0.31134145261062385,0.025066574946974552,0.0035489267232618857,4.0,6.0,7.0,5.0,1.0,3.0,2.0
8,2,0.5534958606866351,0.025689388057050414,0.16027909426076256,-0.5371643202682902,0.36734261109914224,0.009741375079746773,0.009005251018304952,0.05147960936349806,0.08686263925013496,0.19556362565637728,0.22667713598665162,0.2305295185748638,0.1478137115375178,0.03987338666143201,0.0024537468714727387,0.6849634391716151,0.2775678461009962,0.029714874613534868,0.007753840113853855,5.0,6.0,2.0,7.0,4.0,3.0,1.0
8,3,0.5534958606866351,0.025689388057050414,0.16027909426076256,-0.5371643202682902,0.36734261109914224,0.009741375079746773,0.009005251018304952,0.05147960936349806,0.08686263925013496,0.19556362565637728,0.22667713598665162,0.2305295185748638,0.1478137115375178,0.03987338666143201,0.0024537468714727387,0.6849634391716151,0.2775678461009962,0.029714874613534868,0.007753840113853855,5.0,7.0,4.0,6.0,1.0,3.0,2.0
8,4,0.5534958606866351,0.025689388057050414,0.16027909426076256,-0.5371643202682902,0.36734261109914224,0.009741375079746773,0.009005251018304952,0.05147960936349806,0.08686263925013496,0.19556362565637728,0.22667713598665162,0.2305295185748638,0.1478137115375178,0.03987338666143201,0.0024537468714727387,0.6849634391716151,0.2775678461009962,0.029714874613534868,0.007753840113853855,5.0,7.0,4.0,6.0,1.0,3.0,2.0
8,5,0.5534958606866351,0.025689388057050414,0.16027909426076256,-0.5371643202682902,0.36734261109914224,0.009741375079746773,0.009005251018304952,0.05147960936349806,0.08686263925013496,0.19556362565637728,0.22667713598665162,0.2305295185748638,0.1478137115375178,0.03987338666143201,0.0024537468714727387,0.6849634391716151,0.2775678461009962,0.029714874613534868,0.007753840113853855,4.0,7.0,5.0,6.0,1.0,3.0,2.0
