,Test_Dataset,N_Neighbors,k = 2,k = 3,k = 4,k = 5,k = 6,k = 7,k = 8,k = 9,k = 10
30,0.0,32.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.8928571428571429
31,0.0,33.0,0.5,0.9285714285714288,0.8214285714285715,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.8928571428571429
32,0.0,34.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.8928571428571429
33,0.0,35.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.8928571428571429
34,0.0,36.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.8928571428571429
35,0.0,37.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.8928571428571429
36,0.0,38.0,0.5357142857142858,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
37,0.0,39.0,0.5357142857142858,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
38,0.0,40.0,0.5357142857142858,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
39,0.0,41.0,0.5357142857142858,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
40,0.0,42.0,0.5357142857142858,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
41,0.0,43.0,0.5357142857142858,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
42,0.0,44.0,0.5357142857142858,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
43,0.0,45.0,0.5357142857142858,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
44,0.0,46.0,0.5357142857142858,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
45,0.0,47.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
46,0.0,48.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
47,0.0,49.0,0.5357142857142858,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
48,0.0,50.0,0.5357142857142858,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
49,0.0,51.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
50,0.0,52.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
51,0.0,53.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
52,0.0,54.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
53,0.0,55.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
54,0.0,56.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
55,0.0,57.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
56,0.0,58.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
57,0.0,59.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
58,0.0,60.0,0.5357142857142858,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
59,0.0,61.0,0.5357142857142858,0.9285714285714288,0.7857142857142859,-0.1785714285714286,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
60,0.0,62.0,0.5357142857142858,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
61,0.0,63.0,0.5357142857142858,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
62,0.0,64.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
63,0.0,65.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
64,0.0,66.0,0.5357142857142858,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
65,0.0,67.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
66,0.0,68.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
67,0.0,69.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
68,0.0,70.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
69,0.0,71.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
70,0.0,72.0,0.5,0.9285714285714288,0.7857142857142859,-0.07142857142857144,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
71,0.0,73.0,0.5,0.9285714285714288,0.7857142857142859,-0.1785714285714286,0.28571428571428575,0.42857142857142866,0.642857142857143,0.7857142857142859,0.7857142857142859
72,1.0,2.0,0.642857142857143,0.21428571428571433,-0.14285714285714288,-0.07142857142857144,0.0,0.6071428571428572,0.6071428571428572,0.8571428571428573,0.9642857142857145
73,1.0,3.0,0.642857142857143,0.21428571428571433,-0.14285714285714288,-0.07142857142857144,0.0,0.6071428571428572,0.6071428571428572,0.8571428571428573,0.9642857142857145
74,1.0,4.0,0.642857142857143,0.21428571428571433,-0.3571428571428572,-0.07142857142857144,0.0,0.6071428571428572,0.6071428571428572,0.8571428571428573,0.9642857142857145
75,1.0,5.0,0.6785714285714287,0.3214285714285715,-0.10714285714285716,-0.10714285714285716,0.0,0.6071428571428572,0.5357142857142858,0.9285714285714288,0.9642857142857145
76,1.0,6.0,0.6071428571428572,0.3214285714285715,-0.10714285714285716,-0.1785714285714286,0.14285714285714288,0.6071428571428572,0.6071428571428572,0.9285714285714288,1.0
77,1.0,7.0,0.6071428571428572,0.21428571428571433,-0.03571428571428572,-0.1785714285714286,0.14285714285714288,0.6071428571428572,0.6071428571428572,0.9285714285714288,1.0
78,1.0,8.0,0.6071428571428572,0.21428571428571433,-0.10714285714285716,-0.21428571428571433,0.14285714285714288,0.6071428571428572,0.6071428571428572,0.9285714285714288,0.9642857142857145
79,1.0,9.0,0.6785714285714287,0.1785714285714286,-0.14285714285714288,-0.1785714285714286,0.3214285714285715,0.6071428571428572,0.6071428571428572,0.9285714285714288,1.0
80,1.0,10.0,0.6785714285714287,0.21428571428571433,-0.14285714285714288,-0.10714285714285716,0.14285714285714288,0.6071428571428572,0.6071428571428572,0.9285714285714288,0.9642857142857145
81,1.0,11.0,0.6785714285714287,0.21428571428571433,-0.14285714285714288,-0.10714285714285716,0.0,0.6071428571428572,0.6071428571428572,0.9285714285714288,0.9642857142857145
82,1.0,12.0,0.642857142857143,0.21428571428571433,-0.10714285714285716,-0.10714285714285716,0.14285714285714288,0.6071428571428572,0.6071428571428572,0.9285714285714288,1.0
83,1.0,13.0,0.6071428571428572,0.21428571428571433,-0.14285714285714288,-0.10714285714285716,0.14285714285714288,0.6071428571428572,0.6071428571428572,0.9285714285714288,0.9642857142857145
84,1.0,14.0,0.642857142857143,0.21428571428571433,-0.14285714285714288,-0.10714285714285716,0.14285714285714288,0.6785714285714287,0.6071428571428572,0.8571428571428573,0.9642857142857145
85,1.0,15.0,0.642857142857143,0.21428571428571433,-0.03571428571428572,-0.10714285714285716,0.0,0.6785714285714287,0.6071428571428572,0.8571428571428573,0.9642857142857145
86,1.0,16.0,0.642857142857143,0.3214285714285715,-0.03571428571428572,-0.10714285714285716,0.0,0.6785714285714287,0.7500000000000002,0.8571428571428573,0.9642857142857145
87,1.0,17.0,0.642857142857143,0.28571428571428575,-0.03571428571428572,-0.10714285714285716,0.0,0.6785714285714287,0.7500000000000002,0.8571428571428573,0.9642857142857145
88,1.0,18.0,0.6071428571428572,0.1785714285714286,-0.03571428571428572,-0.10714285714285716,0.0,0.6785714285714287,0.7500000000000002,0.8571428571428573,0.9642857142857145
89,1.0,19.0,0.5714285714285715,0.1785714285714286,-0.03571428571428572,0.0,0.0,0.7857142857142859,0.7500000000000002,0.8571428571428573,0.9642857142857145
90,1.0,20.0,0.642857142857143,0.1785714285714286,-0.03571428571428572,-0.10714285714285716,0.0,0.6785714285714287,0.7500000000000002,0.8571428571428573,0.9642857142857145
91,1.0,21.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.7500000000000002,0.7500000000000002,0.8928571428571429
92,1.0,22.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
93,1.0,23.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
94,1.0,24.0,0.5,0.1785714285714286,-0.03571428571428572,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
95,1.0,25.0,0.5357142857142858,0.1785714285714286,-0.03571428571428572,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
96,1.0,26.0,0.5,0.1785714285714286,-0.03571428571428572,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
97,1.0,27.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
98,1.0,28.0,0.5,0.1785714285714286,-0.03571428571428572,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
99,1.0,29.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.9642857142857145
100,1.0,30.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.9642857142857145
101,1.0,31.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.9642857142857145
102,1.0,32.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.9642857142857145
103,1.0,33.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.9642857142857145
104,1.0,34.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.9642857142857145
105,1.0,35.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.9642857142857145
106,1.0,36.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.9642857142857145
107,1.0,37.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.9642857142857145
108,1.0,38.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
109,1.0,39.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
110,1.0,40.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
111,1.0,41.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
112,1.0,42.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
113,1.0,43.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
114,1.0,44.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
115,1.0,45.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
116,1.0,46.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
117,1.0,47.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
118,1.0,48.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
119,1.0,49.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
120,1.0,50.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
121,1.0,51.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
122,1.0,52.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
123,1.0,53.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
124,1.0,54.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
125,1.0,55.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
126,1.0,56.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
127,1.0,57.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
128,1.0,58.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
129,1.0,59.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,-0.10714285714285716,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
130,1.0,60.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,-0.10714285714285716,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
131,1.0,61.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,-0.10714285714285716,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
132,1.0,62.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,-0.10714285714285716,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
133,1.0,63.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
134,1.0,64.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
135,1.0,65.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
136,1.0,66.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
137,1.0,67.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
138,1.0,68.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
139,1.0,69.0,0.5357142857142858,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
140,1.0,70.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
141,1.0,71.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
142,1.0,72.0,0.5,0.1785714285714286,-0.14285714285714288,0.0,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
143,1.0,73.0,0.5,0.1785714285714286,-0.14285714285714288,-0.10714285714285716,0.0,0.7857142857142859,0.8214285714285715,0.7500000000000002,0.8928571428571429
144,2.0,2.0,0.5357142857142858,0.7500000000000002,0.7857142857142859,0.9642857142857145,0.9285714285714288,0.8928571428571429,0.6071428571428572,0.8571428571428573,0.8214285714285715
145,2.0,3.0,0.8214285714285715,0.8214285714285715,0.7142857142857144,1.0,0.9642857142857145,0.8928571428571429,0.6071428571428572,0.8928571428571429,0.7500000000000002
146,2.0,4.0,0.9642857142857145,0.9642857142857145,0.8571428571428573,1.0,0.9285714285714288,0.8571428571428573,0.7142857142857144,0.8928571428571429,0.7500000000000002
147,2.0,5.0,0.9642857142857145,0.8928571428571429,0.6785714285714287,1.0,0.8571428571428573,0.8571428571428573,0.7142857142857144,0.8571428571428573,0.6071428571428572
148,2.0,6.0,1.0,0.8571428571428573,0.7500000000000002,1.0,0.8571428571428573,0.8571428571428573,0.7142857142857144,0.9642857142857145,0.7142857142857144
149,2.0,7.0,1.0,0.8928571428571429,0.7500000000000002,1.0,0.8571428571428573,0.8571428571428573,0.7142857142857144,0.8928571428571429,0.7142857142857144
150,2.0,8.0,0.9642857142857145,1.0,0.8571428571428573,1.0,0.8571428571428573,0.8571428571428573,0.7142857142857144,0.8928571428571429,0.7142857142857144
151,2.0,9.0,0.9285714285714288,1.0,0.8571428571428573,1.0,0.9285714285714288,0.8928571428571429,0.7142857142857144,0.7857142857142859,0.7142857142857144
152,2.0,10.0,0.9285714285714288,0.9642857142857145,0.7500000000000002,1.0,0.9285714285714288,0.8928571428571429,0.4642857142857144,0.7857142857142859,0.7142857142857144
153,2.0,11.0,0.9285714285714288,0.9642857142857145,0.8214285714285715,1.0,0.9285714285714288,0.8571428571428573,0.4642857142857144,0.7857142857142859,0.7142857142857144
154,2.0,12.0,0.8928571428571429,0.9642857142857145,0.7500000000000002,0.9642857142857145,0.9285714285714288,0.8928571428571429,0.4642857142857144,0.7857142857142859,0.7142857142857144
155,2.0,13.0,0.8928571428571429,0.9642857142857145,0.7500000000000002,1.0,0.9285714285714288,0.8928571428571429,0.4642857142857144,0.7857142857142859,0.7142857142857144
156,2.0,14.0,0.8928571428571429,0.9642857142857145,0.7500000000000002,1.0,0.9285714285714288,0.8928571428571429,0.6071428571428572,0.7857142857142859,0.7142857142857144
157,2.0,15.0,0.8571428571428573,0.9642857142857145,0.7500000000000002,1.0,0.9285714285714288,0.8928571428571429,0.6071428571428572,0.7857142857142859,0.7142857142857144
158,2.0,16.0,0.8571428571428573,0.9642857142857145,0.7500000000000002,1.0,0.9285714285714288,0.8928571428571429,0.6071428571428572,0.7857142857142859,0.7142857142857144
159,2.0,17.0,0.8571428571428573,0.9642857142857145,0.7500000000000002,1.0,0.9642857142857145,0.8928571428571429,0.6071428571428572,0.7857142857142859,0.7142857142857144
160,2.0,18.0,0.7857142857142859,1.0,0.7500000000000002,1.0,0.9642857142857145,0.8928571428571429,0.6071428571428572,0.8571428571428573,0.7142857142857144
161,2.0,19.0,0.7857142857142859,1.0,0.7500000000000002,1.0,0.9642857142857145,0.8928571428571429,0.6071428571428572,0.8571428571428573,0.7142857142857144
