dataset_index,n_clusters,MF1,MF2,MF3,MF4,MF5,MF6,MF7,MF8,MF9,MF10,MF11,MF12,MF13,MF14,MF15,MF16,MF17,MF18,MF19,Ward_Agglomerative_Clustering,Complete_Agglomerative_Clustering,Average_Agglomerative_Clustering,Single_Agglomerative_Clustering,K_Means,Mini_Batch_K_Means,Spectral_Clustering,Affinity_Propagation,Gaussian_Mixture
25,8,0.22463783033613696,0.010097556342858518,0.10048659782706607,1.4150194482914273,4.740331093719399,0.0491699604743083,0.4161897233201581,0.3424189723320158,0.14308300395256918,0.03516205533596838,0.007051383399209486,0.002561264822134387,0.0030039525691699606,0.001075098814229249,0.00028458498023715414,0.7400474308300395,0.21758102766798418,0.031462450592885376,0.01090909090909091,4.0,5.0,1.0,2.0,3.0,6.0,8.0,7.0,9.0
25,9,0.22463783033613696,0.010097556342858518,0.10048659782706607,1.4150194482914273,4.740331093719399,0.0491699604743083,0.4161897233201581,0.3424189723320158,0.14308300395256918,0.03516205533596838,0.007051383399209486,0.002561264822134387,0.0030039525691699606,0.001075098814229249,0.00028458498023715414,0.7400474308300395,0.21758102766798418,0.031462450592885376,0.01090909090909091,7.0,5.0,1.0,2.0,3.0,4.0,8.0,6.0,9.0
25,10,0.22463783033613696,0.010097556342858518,0.10048659782706607,1.4150194482914273,4.740331093719399,0.0491699604743083,0.4161897233201581,0.3424189723320158,0.14308300395256918,0.03516205533596838,0.007051383399209486,0.002561264822134387,0.0030039525691699606,0.001075098814229249,0.00028458498023715414,0.7400474308300395,0.21758102766798418,0.031462450592885376,0.01090909090909091,8.0,2.0,1.0,4.0,3.0,6.0,9.0,5.0,7.0
26,2,0.3777925794843997,0.027342652321863437,0.165356137841519,0.3560352739903221,-0.44824842477444315,0.01842659957843204,0.1271095396749847,0.2286938192697355,0.19087509349289453,0.20378051268103625,0.11862378459237098,0.07907799007275447,0.027469912286666214,0.005697966954511457,0.00024478139661385733,0.6522608281770585,0.31138913442578364,0.0358876725368872,0.00046236486027061944,9.0,6.0,1.0,2.0,4.0,5.0,3.0,7.0,8.0
26,3,0.3777925794843997,0.027342652321863437,0.165356137841519,0.3560352739903221,-0.44824842477444315,0.01842659957843204,0.1271095396749847,0.2286938192697355,0.19087509349289453,0.20378051268103625,0.11862378459237098,0.07907799007275447,0.027469912286666214,0.005697966954511457,0.00024478139661385733,0.6522608281770585,0.31138913442578364,0.0358876725368872,0.00046236486027061944,5.0,8.0,2.0,1.0,6.0,7.0,3.0,4.0,9.0
26,4,0.3777925794843997,0.027342652321863437,0.165356137841519,0.3560352739903221,-0.44824842477444315,0.01842659957843204,0.1271095396749847,0.2286938192697355,0.19087509349289453,0.20378051268103625,0.11862378459237098,0.07907799007275447,0.027469912286666214,0.005697966954511457,0.00024478139661385733,0.6522608281770585,0.31138913442578364,0.0358876725368872,0.00046236486027061944,8.0,4.0,3.0,2.0,5.0,6.0,1.0,7.0,9.0
26,5,0.3777925794843997,0.027342652321863437,0.165356137841519,0.3560352739903221,-0.44824842477444315,0.01842659957843204,0.1271095396749847,0.2286938192697355,0.19087509349289453,0.20378051268103625,0.11862378459237098,0.07907799007275447,0.027469912286666214,0.005697966954511457,0.00024478139661385733,0.6522608281770585,0.31138913442578364,0.0358876725368872,0.00046236486027061944,9.0,6.0,3.0,1.0,2.0,7.0,4.0,5.0,8.0
26,6,0.3777925794843997,0.027342652321863437,0.165356137841519,0.3560352739903221,-0.44824842477444315,0.01842659957843204,0.1271095396749847,0.2286938192697355,0.19087509349289453,0.20378051268103625,0.11862378459237098,0.07907799007275447,0.027469912286666214,0.005697966954511457,0.00024478139661385733,0.6522608281770585,0.31138913442578364,0.0358876725368872,0.00046236486027061944,8.0,4.0,2.0,1.0,5.0,6.0,3.0,7.0,9.0
26,7,0.3777925794843997,0.027342652321863437,0.165356137841519,0.3560352739903221,-0.44824842477444315,0.01842659957843204,0.1271095396749847,0.2286938192697355,0.19087509349289453,0.20378051268103625,0.11862378459237098,0.07907799007275447,0.027469912286666214,0.005697966954511457,0.00024478139661385733,0.6522608281770585,0.31138913442578364,0.0358876725368872,0.00046236486027061944,8.0,4.0,1.0,2.0,5.0,6.0,3.0,7.0,9.0
26,8,0.3777925794843997,0.027342652321863437,0.165356137841519,0.3560352739903221,-0.44824842477444315,0.01842659957843204,0.1271095396749847,0.2286938192697355,0.19087509349289453,0.20378051268103625,0.11862378459237098,0.07907799007275447,0.027469912286666214,0.005697966954511457,0.00024478139661385733,0.6522608281770585,0.31138913442578364,0.0358876725368872,0.00046236486027061944,7.0,3.0,1.0,2.0,4.0,8.0,5.0,6.0,9.0
26,9,0.3777925794843997,0.027342652321863437,0.165356137841519,0.3560352739903221,-0.44824842477444315,0.01842659957843204,0.1271095396749847,0.2286938192697355,0.19087509349289453,0.20378051268103625,0.11862378459237098,0.07907799007275447,0.027469912286666214,0.005697966954511457,0.00024478139661385733,0.6522608281770585,0.31138913442578364,0.0358876725368872,0.00046236486027061944,8.0,3.0,1.0,2.0,4.0,6.0,5.0,7.0,9.0
26,10,0.3777925794843997,0.027342652321863437,0.165356137841519,0.3560352739903221,-0.44824842477444315,0.01842659957843204,0.1271095396749847,0.2286938192697355,0.19087509349289453,0.20378051268103625,0.11862378459237098,0.07907799007275447,0.027469912286666214,0.005697966954511457,0.00024478139661385733,0.6522608281770585,0.31138913442578364,0.0358876725368872,0.00046236486027061944,8.0,6.0,1.0,3.0,2.0,5.0,4.0,7.0,9.0
27,2,0.4156578694728397,0.047884490229060224,0.21882525043755857,-0.18391020138924677,-0.9812691736285162,0.10264981655116184,0.1389319200978394,0.07448022829188748,0.09514879739094986,0.17525479005299632,0.1997146351406441,0.1280065226253567,0.06388096208724012,0.019975540154912354,0.001956787607011822,0.5982470444353852,0.3938035059111292,0.007949449653485529,0.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,1.0,9.0
27,3,0.4156578694728397,0.047884490229060224,0.21882525043755857,-0.18391020138924677,-0.9812691736285162,0.10264981655116184,0.1389319200978394,0.07448022829188748,0.09514879739094986,0.17525479005299632,0.1997146351406441,0.1280065226253567,0.06388096208724012,0.019975540154912354,0.001956787607011822,0.5982470444353852,0.3938035059111292,0.007949449653485529,0.0,2.0,6.0,7.0,9.0,3.0,1.0,8.0,4.0,5.0
27,4,0.4156578694728397,0.047884490229060224,0.21882525043755857,-0.18391020138924677,-0.9812691736285162,0.10264981655116184,0.1389319200978394,0.07448022829188748,0.09514879739094986,0.17525479005299632,0.1997146351406441,0.1280065226253567,0.06388096208724012,0.019975540154912354,0.001956787607011822,0.5982470444353852,0.3938035059111292,0.007949449653485529,0.0,4.0,7.0,6.0,8.0,3.0,2.0,1.0,9.0,5.0
27,5,0.4156578694728397,0.047884490229060224,0.21882525043755857,-0.18391020138924677,-0.9812691736285162,0.10264981655116184,0.1389319200978394,0.07448022829188748,0.09514879739094986,0.17525479005299632,0.1997146351406441,0.1280065226253567,0.06388096208724012,0.019975540154912354,0.001956787607011822,0.5982470444353852,0.3938035059111292,0.007949449653485529,0.0,5.0,1.0,4.0,2.0,3.0,6.0,9.0,8.0,7.0
27,6,0.4156578694728397,0.047884490229060224,0.21882525043755857,-0.18391020138924677,-0.9812691736285162,0.10264981655116184,0.1389319200978394,0.07448022829188748,0.09514879739094986,0.17525479005299632,0.1997146351406441,0.1280065226253567,0.06388096208724012,0.019975540154912354,0.001956787607011822,0.5982470444353852,0.3938035059111292,0.007949449653485529,0.0,7.0,6.0,3.0,2.0,5.0,1.0,9.0,8.0,4.0
27,7,0.4156578694728397,0.047884490229060224,0.21882525043755857,-0.18391020138924677,-0.9812691736285162,0.10264981655116184,0.1389319200978394,0.07448022829188748,0.09514879739094986,0.17525479005299632,0.1997146351406441,0.1280065226253567,0.06388096208724012,0.019975540154912354,0.001956787607011822,0.5982470444353852,0.3938035059111292,0.007949449653485529,0.0,4.0,2.0,3.0,5.0,1.0,6.0,9.0,7.0,8.0
27,8,0.4156578694728397,0.047884490229060224,0.21882525043755857,-0.18391020138924677,-0.9812691736285162,0.10264981655116184,0.1389319200978394,0.07448022829188748,0.09514879739094986,0.17525479005299632,0.1997146351406441,0.1280065226253567,0.06388096208724012,0.019975540154912354,0.001956787607011822,0.5982470444353852,0.3938035059111292,0.007949449653485529,0.0,4.0,8.0,2.0,5.0,1.0,6.0,9.0,3.0,7.0
27,9,0.4156578694728397,0.047884490229060224,0.21882525043755857,-0.18391020138924677,-0.9812691736285162,0.10264981655116184,0.1389319200978394,0.07448022829188748,0.09514879739094986,0.17525479005299632,0.1997146351406441,0.1280065226253567,0.06388096208724012,0.019975540154912354,0.001956787607011822,0.5982470444353852,0.3938035059111292,0.007949449653485529,0.0,3.0,8.0,2.0,6.0,1.0,5.0,9.0,4.0,7.0
27,10,0.4156578694728397,0.047884490229060224,0.21882525043755857,-0.18391020138924677,-0.9812691736285162,0.10264981655116184,0.1389319200978394,0.07448022829188748,0.09514879739094986,0.17525479005299632,0.1997146351406441,0.1280065226253567,0.06388096208724012,0.019975540154912354,0.001956787607011822,0.5982470444353852,0.3938035059111292,0.007949449653485529,0.0,5.0,8.0,6.0,7.0,1.0,4.0,9.0,2.0,3.0
28,2,0.26303381923976854,0.017851430061378903,0.13360924392188928,1.0335500856789297,1.7330823993458582,0.07457222627694945,0.2853717026378897,0.3102793127816587,0.18958746046640948,0.08529987604119603,0.03146468332580313,0.015211019590125002,0.005444919426777418,0.002154797900809787,0.0006140015523812834,0.7241163590866437,0.2326950034175558,0.030340944635595873,0.01284769286020459,8.0,2.0,3.0,1.0,6.0,5.0,4.0,7.0,9.0
